date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:00:29	69168/69168	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:27%20GMT	https://scisco.egemenerd.com/author/armandoullathorn/	D:/project/ali2/scisco.egemenerd.com/author/armandoullathorn/index.html	(from https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/)
15:00:30	69403/69403	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:28%20GMT	https://scisco.egemenerd.com/author/ewanlongstaff9/	D:/project/ali2/scisco.egemenerd.com/author/ewanlongstaff9/index.html	(from https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/)
15:00:31	65924/65924	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:30%20GMT	https://scisco.egemenerd.com/the-very-best-online-sport-for-your-character-6/	D:/project/ali2/scisco.egemenerd.com/the-very-best-online-sport-for-your-character-6/index.html	(from https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/)
15:00:32	65819/65819	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:31%20GMT	https://scisco.egemenerd.com/casino-online-play-totally-free-ideas-7/	D:/project/ali2/scisco.egemenerd.com/casino-online-play-totally-free-ideas-7/index.html	(from https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/)
15:00:33	68845/68845	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:32%20GMT	https://scisco.egemenerd.com/author/rnjharrison/	D:/project/ali2/scisco.egemenerd.com/author/rnjharrison/index.html	(from https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/)
15:00:34	657/657	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:30:31%20GMT	https://scisco.egemenerd.com/wp-json/wp/v2/tags/539	D:/project/ali2/scisco.egemenerd.com/wp-json/wp/v2/tags/539.json	(from https://scisco.egemenerd.com/tag/borgata-casino-online-support/)
15:00:37	69144/69144	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:33%20GMT	https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/page/2/	D:/project/ali2/scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/page/2/index.html	(from https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/)
15:00:38	69242/69242	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:34%20GMT	https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/page/3/	D:/project/ali2/scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/page/3/index.html	(from https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/)
15:00:39	69448/69448	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:35%20GMT	https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/page/15/	D:/project/ali2/scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/page/15/index.html	(from https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/)
15:00:39	68983/68983	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:36%20GMT	https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/page/16/	D:/project/ali2/scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/page/16/index.html	(from https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/)
15:00:40	63338/63338	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:39%20GMT	https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/page/17/	D:/project/ali2/scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/page/17/index.html	(from https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/)
15:00:42	666/666	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:30:39%20GMT	https://scisco.egemenerd.com/wp-json/wp/v2/tags/518	D:/project/ali2/scisco.egemenerd.com/wp-json/wp/v2/tags/518.json	(from https://scisco.egemenerd.com/tag/casino-online-slots-to-play-free/)
15:00:44	65583/65583	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:41%20GMT	https://scisco.egemenerd.com/what-online-casino-moves-should-be-very-best-for-you-14/	D:/project/ali2/scisco.egemenerd.com/what-online-casino-moves-should-be-very-best-for-you-14/index.html	(from https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/)
15:00:44	41204/41204	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2013%20Aug%202021%2009:12:00%20GMT	https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/feed/	D:/project/ali2/scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/feed/index.html	(from https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/)
15:00:46	65967/65967	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:42%20GMT	https://scisco.egemenerd.com/how-to-make-winning-strategies-for-sports-betting/	D:/project/ali2/scisco.egemenerd.com/how-to-make-winning-strategies-for-sports-betting/index.html	(from https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/)
15:00:46	65909/65909	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:44%20GMT	https://scisco.egemenerd.com/playing-online-casino-video-games-for-fun-12/	D:/project/ali2/scisco.egemenerd.com/playing-online-casino-video-games-for-fun-12/index.html	(from https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/)
15:00:47	65450/65450	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:46%20GMT	https://scisco.egemenerd.com/online-casino-get-some-shed-some-24/	D:/project/ali2/scisco.egemenerd.com/online-casino-get-some-shed-some-24/index.html	(from https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/)
15:00:48	65685/65685	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:46%20GMT	https://scisco.egemenerd.com/a-evaluation-of-my-online-gambling-globe-12/	D:/project/ali2/scisco.egemenerd.com/a-evaluation-of-my-online-gambling-globe-12/index.html	(from https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/)
15:00:49	66227/66227	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:48%20GMT	https://scisco.egemenerd.com/author/tracipfeifer6/	D:/project/ali2/scisco.egemenerd.com/author/tracipfeifer6/index.html	(from https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/)
15:00:50	654/654	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:30:47%20GMT	https://scisco.egemenerd.com/wp-json/wp/v2/tags/623	D:/project/ali2/scisco.egemenerd.com/wp-json/wp/v2/tags/623.json	(from https://scisco.egemenerd.com/tag/online-casino-usa-free-spins/)
15:00:53	69024/69024	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:49%20GMT	https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/page/2/	D:/project/ali2/scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/page/2/index.html	(from https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/)
15:00:53	69044/69044	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:50%20GMT	https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/page/3/	D:/project/ali2/scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/page/3/index.html	(from https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/)
15:00:55	69037/69037	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:51%20GMT	https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/page/15/	D:/project/ali2/scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/page/15/index.html	(from https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/)
15:00:56	68995/68995	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:52%20GMT	https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/page/16/	D:/project/ali2/scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/page/16/index.html	(from https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/)
15:00:56	59989/59989	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:55%20GMT	https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/page/17/	D:/project/ali2/scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/page/17/index.html	(from https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/)
15:00:57	42886/42886	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2013%20Aug%202021%2009:12:00%20GMT	https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/feed/	D:/project/ali2/scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/feed/index.html	(from https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/)
15:00:59	651/651	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:30:56%20GMT	https://scisco.egemenerd.com/wp-json/wp/v2/tags/600	D:/project/ali2/scisco.egemenerd.com/wp-json/wp/v2/tags/600.json	(from https://scisco.egemenerd.com/tag/korean-online-casino-dealer/)
15:00:59	66171/66171	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:57%20GMT	https://scisco.egemenerd.com/casino-guide-for-washington-state-east-of-the-cascade-mountains-5/	D:/project/ali2/scisco.egemenerd.com/casino-guide-for-washington-state-east-of-the-cascade-mountains-5/index.html	(from https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/)
15:01:01	65630/65630	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:59%20GMT	https://scisco.egemenerd.com/top-10-tips-on-avoiding-sports-betting-frauds/	D:/project/ali2/scisco.egemenerd.com/top-10-tips-on-avoiding-sports-betting-frauds/index.html	(from https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/)
15:01:01	65796/65796	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:30:58%20GMT	https://scisco.egemenerd.com/how-to-perform-bingo-online-27/	D:/project/ali2/scisco.egemenerd.com/how-to-perform-bingo-online-27/index.html	(from https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/)
15:01:03	65578/65578	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:02%20GMT	https://scisco.egemenerd.com/the-best-casino-video-games-12/	D:/project/ali2/scisco.egemenerd.com/the-best-casino-video-games-12/index.html	(from https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/)
15:01:03	66238/66238	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:02%20GMT	https://scisco.egemenerd.com/online-casino-games-you-ought-to-attempt-4/	D:/project/ali2/scisco.egemenerd.com/online-casino-games-you-ought-to-attempt-4/index.html	(from https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/)
15:01:04	648/648	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:31:02%20GMT	https://scisco.egemenerd.com/wp-json/wp/v2/tags/553	D:/project/ali2/scisco.egemenerd.com/wp-json/wp/v2/tags/553.json	(from https://scisco.egemenerd.com/tag/vegas-casino-online-review/)
15:01:06	66370/66370	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:03%20GMT	https://scisco.egemenerd.com/having-fun-by-playing-casino-video-games-online-to-kill-boredom-4/	D:/project/ali2/scisco.egemenerd.com/having-fun-by-playing-casino-video-games-online-to-kill-boredom-4/index.html	(from https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/)
15:01:08	68984/68984	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:05%20GMT	https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/page/2/	D:/project/ali2/scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/page/2/index.html	(from https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/)
15:01:08	69000/69000	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:05%20GMT	https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/page/3/	D:/project/ali2/scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/page/3/index.html	(from https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/)
15:01:09	69097/69097	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:06%20GMT	https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/page/14/	D:/project/ali2/scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/page/14/index.html	(from https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/)
15:01:09	68849/68849	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:08%20GMT	https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/page/15/	D:/project/ali2/scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/page/15/index.html	(from https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/)
15:01:11	69096/69096	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:10%20GMT	https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/page/16/	D:/project/ali2/scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/page/16/index.html	(from https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/)
15:01:12	651/651	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:31:09%20GMT	https://scisco.egemenerd.com/wp-json/wp/v2/tags/476	D:/project/ali2/scisco.egemenerd.com/wp-json/wp/v2/tags/476.json	(from https://scisco.egemenerd.com/tag/live-casino-online-roulette/)
15:01:15	66046/66046	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:12%20GMT	https://scisco.egemenerd.com/use-these-basketball-betting-strategies-to-win-money-betting-on-sports/	D:/project/ali2/scisco.egemenerd.com/use-these-basketball-betting-strategies-to-win-money-betting-on-sports/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:16	42811/42811	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2013%20Aug%202021%2009:12:00%20GMT	https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/feed/	D:/project/ali2/scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/feed/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:16	66151/66151	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:13%20GMT	https://scisco.egemenerd.com/seven-in-order-to-increase-your-winning-ratio-in-sports-betting/	D:/project/ali2/scisco.egemenerd.com/seven-in-order-to-increase-your-winning-ratio-in-sports-betting/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:17	66077/66077	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:14%20GMT	https://scisco.egemenerd.com/which-kind-of-casino-online-or-traditional-18/	D:/project/ali2/scisco.egemenerd.com/which-kind-of-casino-online-or-traditional-18/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:19	65407/65407	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:18%20GMT	https://scisco.egemenerd.com/finding-casino-online-bonus-25/	D:/project/ali2/scisco.egemenerd.com/finding-casino-online-bonus-25/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:19	69297/69297	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:18%20GMT	https://scisco.egemenerd.com/author/kayleesimos50/	D:/project/ali2/scisco.egemenerd.com/author/kayleesimos50/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:20	639/639	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:31:17%20GMT	https://scisco.egemenerd.com/wp-json/wp/v2/tags/616	D:/project/ali2/scisco.egemenerd.com/wp-json/wp/v2/tags/616.json	(from https://scisco.egemenerd.com/tag/tropicana-casino-online/)
15:01:21	66479/66479	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:19%20GMT	https://scisco.egemenerd.com/finding-casino-online-bonus-24/	D:/project/ali2/scisco.egemenerd.com/finding-casino-online-bonus-24/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:22	65561/65561	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:21%20GMT	https://scisco.egemenerd.com/playing-online-casino-games-for-enjoyable-12/	D:/project/ali2/scisco.egemenerd.com/playing-online-casino-games-for-enjoyable-12/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:23	69071/69071	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:21%20GMT	https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/page/2/	D:/project/ali2/scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/page/2/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:24	69345/69345	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:23%20GMT	https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/page/3/	D:/project/ali2/scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/page/3/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:25	68954/68954	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:24%20GMT	https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/page/14/	D:/project/ali2/scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/page/14/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:26	660/660	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:31:24%20GMT	https://scisco.egemenerd.com/wp-json/wp/v2/tags/515	D:/project/ali2/scisco.egemenerd.com/wp-json/wp/v2/tags/515.json	(from https://scisco.egemenerd.com/tag/borgata-casino-online-download/)
15:01:27	69145/69145	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:25%20GMT	https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/page/15/	D:/project/ali2/scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/page/15/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:29	67156/67156	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:26%20GMT	https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/page/16/	D:/project/ali2/scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/page/16/index.html	(from https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/)
15:01:30	42815/42815	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2013%20Aug%202021%2009:12:00%20GMT	https://scisco.egemenerd.com/tag/casino-online-new-free-bonus-codes-usa/feed/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-new-free-bonus-codes-usa/feed/index.html	(from https://scisco.egemenerd.com/tag/casino-online-new-free-bonus-codes-usa/)
15:01:30	66142/66142	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:31:28%20GMT	https://scisco.egemenerd.com/how-to-win-at-the-casino-winning-roulette-strategies-13/	D:/project/ali2/scisco.egemenerd.com/how-to-win-at-the-casino-winning-roulette-strategies-13/index.html	(from https://scisco.egemenerd.com/tag/casino-online-new-free-bonus-codes-usa/)
